frame,action,winner_attempt,production_run_path_original,archive_run_path,prompt_path,prompt_sha256,source_imagegen_path,source_imagegen_sha256,raw_path,raw_sha256,alpha_path,alpha_sha256,winner_source_path,winner_sha256,accepted_path,accepted_sha256,source_equals_accepted,provenance_path,parent_gate_summary
10,low_slink,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/prompts/frame-10-attempt-01.txt,d7e4dbcb62494d4ab0c0661d6441aa683b6b398aa74888832f89d2ea2a1e9b5d,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_6CxAmw3QuqfvQhrY62X4ctjL.png,a5a7f01ec89bf3970c29f14a4c68ad3aafb80b4a8a5c2a6d27eecc7c1b8e2114,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-10/attempt-01/raw.png,a5a7f01ec89bf3970c29f14a4c68ad3aafb80b4a8a5c2a6d27eecc7c1b8e2114,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-10/attempt-01/alpha.png,d689a1687c7a8277847347c72b6f65a8fb06f367b6a0d164df2f7e298d92425a,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/winners/frame-10.png,d689a1687c7a8277847347c72b6f65a8fb06f367b6a0d164df2f7e298d92425a,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-10.png,d689a1687c7a8277847347c72b6f65a8fb06f367b6a0d164df2f7e298d92425a,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-10/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
11,low_slink,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/prompts/frame-11-attempt-01.txt,8a719b9aed610edc0483451db485fe2722765bca4816b5aa151722e8bc1de786,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_Q3YdCRo66BX605KqzhLpsAYm.png,97e85de6613a098157e9546ff99e637e02dc5458788b48773e6d3d9ae6a0c9d4,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-11/attempt-01/raw.png,97e85de6613a098157e9546ff99e637e02dc5458788b48773e6d3d9ae6a0c9d4,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-11/attempt-01/alpha.png,fbeee2d12067d0db1dca06123b4cd641c16cbd83757664cb31953f44f17fc76c,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/winners/frame-11.png,fbeee2d12067d0db1dca06123b4cd641c16cbd83757664cb31953f44f17fc76c,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-11.png,fbeee2d12067d0db1dca06123b4cd641c16cbd83757664cb31953f44f17fc76c,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-11/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
12,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/prompts/frame-12-attempt-01.txt,4cf4512e88a3985d978124bc876a9ed12dc955af052b1212d30ecbe591d8cb18,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_S6557VZUqWSdnMoYm9WuxNBq.png,f68ac149f92f778f38b5ec22ffd8b538fc87b7055eacdd8b982eecfc392173b7,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-12/attempt-01/raw.png,f68ac149f92f778f38b5ec22ffd8b538fc87b7055eacdd8b982eecfc392173b7,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-12/attempt-01/alpha.png,7288bbb7cef601849fdba02e8705b815597474878f0987ea3b34024b8568ef80,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/winners/frame-12.png,7288bbb7cef601849fdba02e8705b815597474878f0987ea3b34024b8568ef80,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-12.png,7288bbb7cef601849fdba02e8705b815597474878f0987ea3b34024b8568ef80,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-12/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
13,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/prompts/frame-13-attempt-01.txt,7ac8d45275d8853ca4d3337d7cb46e6c812eb427fce3cedb3c704202470e5c54,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_LszjRBeWnPZTYpHLHEzCpK7e.png,c04f94c3c47ff90bca159d16cb9ab5d2aa491f10316403fb39967e423024c51d,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-13/attempt-01/raw.png,c04f94c3c47ff90bca159d16cb9ab5d2aa491f10316403fb39967e423024c51d,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-13/attempt-01/alpha.png,eabf1b68de52895473158db80ecac70162ef9ef60fd4171e264adedb45386bc6,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/winners/frame-13.png,eabf1b68de52895473158db80ecac70162ef9ef60fd4171e264adedb45386bc6,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-13.png,eabf1b68de52895473158db80ecac70162ef9ef60fd4171e264adedb45386bc6,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-13/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
14,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/prompts/frame-14-attempt-01.txt,4fc31855bf35c117cd7d98f7bb18ee4fbca3f01627615fcd248bb835a44de4c0,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_Vf24wEcYDwmgA5biBvnbwF5H.png,99303d088172596399c719dde3b467a4d42db67bd6df24b35e8ff76ad83fc28d,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-14/attempt-01/raw.png,99303d088172596399c719dde3b467a4d42db67bd6df24b35e8ff76ad83fc28d,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-14/attempt-01/alpha.png,dbcdd226fccb6929eb9d50d3b2873bb32594fe4b261942fa9bc99be8af676860,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/winners/frame-14.png,dbcdd226fccb6929eb9d50d3b2873bb32594fe4b261942fa9bc99be8af676860,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-14.png,dbcdd226fccb6929eb9d50d3b2873bb32594fe4b261942fa9bc99be8af676860,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-14/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
15,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/prompts/frame-15-attempt-01.txt,f881554ea46b6b9d0aec9d96d132ca1a7fc2ce8af2d85a23a5d99c0bfdfb7a2c,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_00ta0Cr23f6bSPOpUCAU8bd0.png,e6526482cb97aa50d1fe691f7ca47988f72c70281af3989b68ccceed15c676c2,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-15/attempt-01/raw.png,e6526482cb97aa50d1fe691f7ca47988f72c70281af3989b68ccceed15c676c2,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-15/attempt-01/alpha.png,d2e316854d25cd0779b71141d6b674e30eb45c0e8202fd59655b6bab60cad399,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/winners/frame-15.png,d2e316854d25cd0779b71141d6b674e30eb45c0e8202fd59655b6bab60cad399,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-15.png,d2e316854d25cd0779b71141d6b674e30eb45c0e8202fd59655b6bab60cad399,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-15/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
16,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/prompts/frame-16-attempt-01.txt,1ebe8021740f3bf013b892e2e16af8cb625b8bf61f6c0f63fb689d8d4b269db6,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_gieCRdOua1QA4IRXbbwwp1jk.png,a5141ae70ef7f112c3fd2535f62eb523886205cbf8d5d274f4cd6c95d7731992,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-16/attempt-01/raw.png,a5141ae70ef7f112c3fd2535f62eb523886205cbf8d5d274f4cd6c95d7731992,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-16/attempt-01/alpha.png,ee85b2ec9337e3fa148b00311ee834c03959136d9df388dd204f57d3e936306a,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/winners/frame-16.png,ee85b2ec9337e3fa148b00311ee834c03959136d9df388dd204f57d3e936306a,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-16.png,ee85b2ec9337e3fa148b00311ee834c03959136d9df388dd204f57d3e936306a,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-16/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
17,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/prompts/frame-17-attempt-01.txt,d1e6c1f184f9b8ed4cd5396148d1f94118be61bc7a783ef14098fbffe09b3dfd,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_1XOL2GdiPCSbCV9s9pI0cBIB.png,bc90f522b8dfadb9a124bcaea23c5c801868b14846e49b304a0691a86eb44537,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-17/attempt-01/raw.png,bc90f522b8dfadb9a124bcaea23c5c801868b14846e49b304a0691a86eb44537,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-17/attempt-01/alpha.png,60a0be8889dc64aef57997b17df2c01ff32317bb4cc64e73b940686ba8d0ff93,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/winners/frame-17.png,60a0be8889dc64aef57997b17df2c01ff32317bb4cc64e73b940686ba8d0ff93,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-17.png,60a0be8889dc64aef57997b17df2c01ff32317bb4cc64e73b940686ba8d0ff93,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-17/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
18,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/prompts/frame-18-attempt-01.txt,7f5c04802019d9ad3c6675387cf811e211585217fd5a614b0c86ddb7949f25cb,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_KhnpSww83go70kbmWQI6FqPS.png,f5a589c6dbf0b4587ab9083a02f2877ccd6103747bc6e0c25f2fc883f48c4536,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-18/attempt-01/raw.png,f5a589c6dbf0b4587ab9083a02f2877ccd6103747bc6e0c25f2fc883f48c4536,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-18/attempt-01/alpha.png,318ebe7f9cdd46daa2165219de5125f06546c5aec81aed17afeafa54e5dfadbe,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/winners/frame-18.png,318ebe7f9cdd46daa2165219de5125f06546c5aec81aed17afeafa54e5dfadbe,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-18.png,318ebe7f9cdd46daa2165219de5125f06546c5aec81aed17afeafa54e5dfadbe,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-18/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
19,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/prompts/frame-19-attempt-01.txt,ad0b082703f5b61210e25e68a6c26ba123890619dc4f6868fc103ade5f64a94d,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_MvmjT6lwoW2tE0n5nQT5Ephz.png,5f8e3aa0bf9cf6ea88b04cbc2ebea5b31cc8c6bec364e2e7c153ef946468d4dc,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-19/attempt-01/raw.png,5f8e3aa0bf9cf6ea88b04cbc2ebea5b31cc8c6bec364e2e7c153ef946468d4dc,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-19/attempt-01/alpha.png,aaa34509ca92353301bfb1937e1c7a8531fd7d07fdb0a43a956f629275c8ba0d,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/winners/frame-19.png,aaa34509ca92353301bfb1937e1c7a8531fd7d07fdb0a43a956f629275c8ba0d,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-19.png,aaa34509ca92353301bfb1937e1c7a8531fd7d07fdb0a43a956f629275c8ba0d,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-19/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
20,sniff,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/prompts/frame-20-attempt-01.txt,b3cd0fd0496175476a758292878003b0f11e41850620de10e71eacf1f3aee3a8,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_S5lak2lb2N0AAKTnfdJKuSYg.png,007cde95267a745c716e248698897da04b5222541dfe4e5cb43a5c747d55eb37,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-20/attempt-01/raw.png,007cde95267a745c716e248698897da04b5222541dfe4e5cb43a5c747d55eb37,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-20/attempt-01/alpha.png,fe185217cfcb4e2131c07ffc1884bc13cbf06ddd83b5c8d8e8c7fe93253a0e4e,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/winners/frame-20.png,fe185217cfcb4e2131c07ffc1884bc13cbf06ddd83b5c8d8e8c7fe93253a0e4e,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-20.png,fe185217cfcb4e2131c07ffc1884bc13cbf06ddd83b5c8d8e8c7fe93253a0e4e,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-20/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
21,sniff,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/prompts/frame-21-attempt-01.txt,bc7379d9e64e8c88d0452cc6ba7c4ce8e309095be2a272ee65966c4282c051da,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_VKG1dR9b32DqSe6JAa4U0VGh.png,2c23abfa65c3f751151c65a9e469c1f8147b34f8762fedf4172ed7deb5a0a87f,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-21/attempt-01/raw.png,2c23abfa65c3f751151c65a9e469c1f8147b34f8762fedf4172ed7deb5a0a87f,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-21/attempt-01/alpha.png,e0a220800640b2fe8db56e5c40d7492f9308ce6d172c70244c947f19d585cae3,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/winners/frame-21.png,e0a220800640b2fe8db56e5c40d7492f9308ce6d172c70244c947f19d585cae3,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-21.png,e0a220800640b2fe8db56e5c40d7492f9308ce6d172c70244c947f19d585cae3,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-21/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
22,sniff,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/prompts/frame-22-attempt-01.txt,8c89a6eb8cca9c95af8f78f834a6cc69e174523c22a979d635248b8579778824,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_dQ9MCHN2stFBxD3q7cLdWr7g.png,7330f3f1187fc8667493033c3bd6530a00873748510778c673dfcea1f94e1bef,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-22/attempt-01/raw.png,7330f3f1187fc8667493033c3bd6530a00873748510778c673dfcea1f94e1bef,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-22/attempt-01/alpha.png,44d4f789a7567f0adced74829e7ff8f8e59c8d0ddf051952ba4e92cca0c4508b,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/winners/frame-22.png,44d4f789a7567f0adced74829e7ff8f8e59c8d0ddf051952ba4e92cca0c4508b,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-22.png,44d4f789a7567f0adced74829e7ff8f8e59c8d0ddf051952ba4e92cca0c4508b,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-22/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
23,sniff,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/prompts/frame-23-attempt-01.txt,c917898407980da07ec82e25341550bead0b5b9accfff8c73569a3b3fe30ab4a,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_HBuGQFVWBLO3nZsfmlNA5piq.png,9be73e444e6aea9cf0fb4b22bf51a14a9484a4edd35e6a6f725267c859efaf62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-23/attempt-01/raw.png,9be73e444e6aea9cf0fb4b22bf51a14a9484a4edd35e6a6f725267c859efaf62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-23/attempt-01/alpha.png,405e36c33120a3b5114d97f9ef7d4f2d714da983fa2824cd44f18e90d747894b,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/winners/frame-23.png,405e36c33120a3b5114d97f9ef7d4f2d714da983fa2824cd44f18e90d747894b,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-23.png,405e36c33120a3b5114d97f9ef7d4f2d714da983fa2824cd44f18e90d747894b,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-23/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
24,sniff,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-24-31-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-set00-oneframe-62/oneframe-coat-24-31-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-24-31-20260725/prompts/frame-24-attempt-01.txt,540306534d11cb689f67e39211e33bd29a68b572e950cbc7a2258c23eaba7901,C:/Users/User/.codex/generated_images/019f9294-327f-7592-a014-99ee348d38f3/call_tmf2dhdBzxTrT9Ppd1EZ2xEk.png,8f2882b0dab2557152205a3efeec3dd4915013955ec246fae971d55fd4e4dff4,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-24-31-20260725/attempts/frame-24/attempt-01/raw.png,8f2882b0dab2557152205a3efeec3dd4915013955ec246fae971d55fd4e4dff4,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-24-31-20260725/attempts/frame-24/attempt-01/alpha.png,b6f983b9f8a1d82c4e6d93671fdd44967fe59abb242814a3aaa3ea03c710b00c,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-24-31-20260725/winners/frame-24.png,b6f983b9f8a1d82c4e6d93671fdd44967fe59abb242814a3aaa3ea03c710b00c,docs/art-source/ferret-sable/motion-source/accepted-frames/set00/frame-24.png,b6f983b9f8a1d82c4e6d93671fdd44967fe59abb242814a3aaa3ea03c710b00c,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-set00-oneframe-62/oneframe-coat-24-31-20260725/attempts/frame-24/attempt-01/provenance.json,docs/art-source/ferret-sable/motion-source/qa/parent-verdict-set00.md
