frame,action,winner_attempt,production_run_path_original,archive_run_path,prompt_path,prompt_sha256,source_imagegen_path,source_imagegen_sha256,raw_path,raw_sha256,alpha_path,alpha_sha256,winner_source_path,winner_sha256,accepted_path,accepted_sha256,source_equals_accepted,provenance_path,parent_gate_summary,source_frame,source_candidate_status,source_status_history,source_manifest_path,source_manifest_row_count,selection_evidence_path,final_acceptance_basis
00,idle,03,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-00-attempt-03.txt,ae0b6d1471b1543ac2a29d63b77d1aeb6d70e01a32e519bcd1c74d04bb46c1f8,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_qIWvNKPObiPG1L4hCY8wHPYh.png,26aba2b8a61ec422cb125f517aa3d188ea40cfda574f63cb20bfaaa139302369,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-00-attempt-03-raw.png,26aba2b8a61ec422cb125f517aa3d188ea40cfda574f63cb20bfaaa139302369,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-00-attempt-03-alpha.png,061b5c12a20f9b133b731a4caf01ca3da7f0c7d596e6f7f57604fedd97c05edf,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-00.png,061b5c12a20f9b133b731a4caf01ca3da7f0c7d596e6f7f57604fedd97c05edf,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-00.png,061b5c12a20f9b133b731a4caf01ca3da7f0c7d596e6f7f57604fedd97c05edf,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-00-attempt-03-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,00,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
11,low_slink,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-11-attempt-01.txt,dcd6355784e4c854b9b0f26e8a431cfb4c9de27c19ae74b2ce5e647d482da6a0,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_RewQ1Jjo9L2kKJu5NvNm8P0U.png,3961e708d284220d35a0f082db3151ab31a848c4ab12a5c57c3956e3519df661,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-11-attempt-01-raw.png,3961e708d284220d35a0f082db3151ab31a848c4ab12a5c57c3956e3519df661,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-11-attempt-01-alpha.png,af777204e62ddb3673dd62c3d3be40cf89ec2fb139c87b1e27f7aa4ed9c160a8,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-11.png,af777204e62ddb3673dd62c3d3be40cf89ec2fb139c87b1e27f7aa4ed9c160a8,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-11.png,af777204e62ddb3673dd62c3d3be40cf89ec2fb139c87b1e27f7aa4ed9c160a8,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-11-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,11,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
12,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-12-attempt-01.txt,15fdaab7d6d7aaaa2200835ebc1825891ca7516dcf5248841c7de11058468931,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_HYduTnR5aFjIYqG6b7UZuOJu.png,e30d5b06779dcc946e1cee9804e88c5bd022ae9b63a48444248cb08d4ff91e9c,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-12-attempt-01-raw.png,e30d5b06779dcc946e1cee9804e88c5bd022ae9b63a48444248cb08d4ff91e9c,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-12-attempt-01-alpha.png,17a1e04d3755f770e10bfc84b00fca2e9270d63c2659a0c66cdd14ef1cfde8d1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-12.png,17a1e04d3755f770e10bfc84b00fca2e9270d63c2659a0c66cdd14ef1cfde8d1,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-12.png,17a1e04d3755f770e10bfc84b00fca2e9270d63c2659a0c66cdd14ef1cfde8d1,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-12-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,12,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
13,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-13-attempt-01.txt,73ea593553582f362f6a0c98a71ab094827e58e436dbb142023d6c4c61a26a26,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_3WueHLa22pVZhHntEEnwau8q.png,5c4f706f3b26a47aa8e137c73300d3e50afc7ff0081fadd2401b1ddd9037101f,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-13-attempt-01-raw.png,5c4f706f3b26a47aa8e137c73300d3e50afc7ff0081fadd2401b1ddd9037101f,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-13-attempt-01-alpha.png,be7dc7ebf5eae70ae67dafc6ea51ba1e0e2bf2640305c1a71b05422da1691916,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-13.png,be7dc7ebf5eae70ae67dafc6ea51ba1e0e2bf2640305c1a71b05422da1691916,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-13.png,be7dc7ebf5eae70ae67dafc6ea51ba1e0e2bf2640305c1a71b05422da1691916,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-13-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,13,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
14,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-14-attempt-01.txt,cb6bb8670cd60a5139ef48eaf7f3f0f80a6ebe0e30548de7db0dd489c5198810,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_WCy3geuMMQmcQVxjzKSqLlEC.png,02296aa6b7491fbd03599be2242c314d1f59ac808415e1fee19d987ac48eebbf,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-14-attempt-01-raw.png,02296aa6b7491fbd03599be2242c314d1f59ac808415e1fee19d987ac48eebbf,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-14-attempt-01-alpha.png,5c8c45d5a96164a1f0a1007b6f4434fd2f93a3a638501467839fdcbba84c55b3,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-14.png,5c8c45d5a96164a1f0a1007b6f4434fd2f93a3a638501467839fdcbba84c55b3,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-14.png,5c8c45d5a96164a1f0a1007b6f4434fd2f93a3a638501467839fdcbba84c55b3,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-14-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,14,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
15,scurry,02,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-15-attempt-02.txt,8f37195033d1c158fc0c0f5ec13f627c6188edf52709dd4630084faed02ba714,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_iv5SW0c0xHZqN3FInMqqvSG5.png,b6646dac2673eea8edbbe3b74c71a2f570172d644fa66ac8bae02a4e3d045464,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-15-attempt-02-raw.png,b6646dac2673eea8edbbe3b74c71a2f570172d644fa66ac8bae02a4e3d045464,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-15-attempt-02-alpha.png,e46fa9c66c202456663e29efe8a1f2f8f7104171ccfe9fff01f95363544db00e,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-15.png,e46fa9c66c202456663e29efe8a1f2f8f7104171ccfe9fff01f95363544db00e,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-15.png,e46fa9c66c202456663e29efe8a1f2f8f7104171ccfe9fff01f95363544db00e,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-15-attempt-02-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,15,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
16,scurry,02,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-16-attempt-02.txt,17d6feb74e067f533533dd050ca79404c5c59e387c28300265f8c3c1aaf2337e,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_V3oM52KR5UxD5Hfhz98hRqGf.png,857de32968b448723bc39da69f2934dfcc6e2b888976e5ba692f77f4c834340a,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-16-attempt-02-raw.png,857de32968b448723bc39da69f2934dfcc6e2b888976e5ba692f77f4c834340a,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-16-attempt-02-alpha.png,d2d96f448522cabf3ccd800bd6855c2f96dfb267a62111e6c7d3f910d4fbf020,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-16.png,d2d96f448522cabf3ccd800bd6855c2f96dfb267a62111e6c7d3f910d4fbf020,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-16.png,d2d96f448522cabf3ccd800bd6855c2f96dfb267a62111e6c7d3f910d4fbf020,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-16-attempt-02-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,16,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
17,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-17-attempt-01.txt,3468218e82892586b2d40062f5504e878e61cd20fabd08b6b8ad9507e47e5e67,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_Gcd4B2wTFF69M9sNfsBIoUVT.png,c97fd0dfa472edd608ec50fbbc8107bf98a7be31a777565a42892650d0ec5437,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-17-attempt-01-raw.png,c97fd0dfa472edd608ec50fbbc8107bf98a7be31a777565a42892650d0ec5437,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-17-attempt-01-alpha.png,0299084c0fc6353f82bc15a5ce6a9d2a7f071d6e62701e360efb85e33b692148,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-17.png,0299084c0fc6353f82bc15a5ce6a9d2a7f071d6e62701e360efb85e33b692148,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-17.png,0299084c0fc6353f82bc15a5ce6a9d2a7f071d6e62701e360efb85e33b692148,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-17-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,17,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
18,scurry,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-18-attempt-01.txt,c1d5e57d36430fdecef904f94652cff6ce8d61c7baafedca9bb85126540334f4,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_6ESiWlvawHmye27c9xfbUOoN.png,2df09f6d28ea32229e77a12c44a09413f2773a9f2262caff0c24f2286b1d6df1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-18-attempt-01-raw.png,2df09f6d28ea32229e77a12c44a09413f2773a9f2262caff0c24f2286b1d6df1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-18-attempt-01-alpha.png,5a2dd6d61212389d5845fc1466bd97fa5cfa2bcdef16798406d7b3df9d4d9aea,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-18.png,5a2dd6d61212389d5845fc1466bd97fa5cfa2bcdef16798406d7b3df9d4d9aea,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-18.png,5a2dd6d61212389d5845fc1466bd97fa5cfa2bcdef16798406d7b3df9d4d9aea,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-18-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,18,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
19,scurry,02,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-19-attempt-02.txt,90ae3bab4d7d68fa615406d043174a819060233e8a2a4219214cb7121ddf8f20,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_Di7Z6oMcVlD0sbLhm1JUSABC.png,31e2218a76cfe6db732759c65d0d5d06409f90250107309afe48f61404355e4b,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-19-attempt-02-raw.png,31e2218a76cfe6db732759c65d0d5d06409f90250107309afe48f61404355e4b,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-19-attempt-02-alpha.png,d45643104bad921138fecd1a947d5303df08df61d1a280af48bf27e9c27cd80c,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-19.png,d45643104bad921138fecd1a947d5303df08df61d1a280af48bf27e9c27cd80c,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-19.png,d45643104bad921138fecd1a947d5303df08df61d1a280af48bf27e9c27cd80c,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-19-attempt-02-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,19,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
20,sniff,04,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-20-attempt-04.txt,dd30996dabbb142511b96e407f5b9a9d60b6194517231df4ce813d3edd922df9,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_XqkBgZXULxjuISQ3vfcJX5lO.png,eafb4dde744b11bbd6b80a8940d88b951a433b8f172f2b6373bd1b6363f4b964,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-20-attempt-04-raw.png,eafb4dde744b11bbd6b80a8940d88b951a433b8f172f2b6373bd1b6363f4b964,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-20-attempt-04-alpha.png,80ec3c33bb4815e9ad0276802dc1c072a15a81eec3131d94cfc278a9641f95f3,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-20.png,80ec3c33bb4815e9ad0276802dc1c072a15a81eec3131d94cfc278a9641f95f3,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-20.png,80ec3c33bb4815e9ad0276802dc1c072a15a81eec3131d94cfc278a9641f95f3,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-20-attempt-04-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,20,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
21,sniff,04,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-21-attempt-04.txt,a374453b3dac43bf193c85e3244a8516cc4329bffddf45bcecbbd60b1a91e682,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_i7ZPgEx37qUXsvWLT15Nf0fk.png,204008d3bc2b1e778cb86f509d69f47856f6d48c4fa050e0d2d6bdc54ac35869,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-21-attempt-04-raw.png,204008d3bc2b1e778cb86f509d69f47856f6d48c4fa050e0d2d6bdc54ac35869,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-21-attempt-04-alpha.png,4e64e45b6b1925d983e778e25c1d348246e7fd698b837c29e0421c62d5f46c26,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-21.png,4e64e45b6b1925d983e778e25c1d348246e7fd698b837c29e0421c62d5f46c26,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-21.png,4e64e45b6b1925d983e778e25c1d348246e7fd698b837c29e0421c62d5f46c26,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-21-attempt-04-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,21,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
22,sniff,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-22-attempt-01.txt,a24d9984cc943c97ee011dfdcb3507f2508981e38f2fb2ebca7fbb46a7dd0888,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_6w2NdgkMQFC0gwKLp4eE5P45.png,96dc84ae41d0607c26e744b561732abcb546aaefebd384bf066f122baffdf0f1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-22-attempt-01-raw.png,96dc84ae41d0607c26e744b561732abcb546aaefebd384bf066f122baffdf0f1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-22-attempt-01-alpha.png,7685e8feb08e0dbc72ec4eb83b1d3f4ab0b725e777de389fd89017a2844d6cf8,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-22.png,7685e8feb08e0dbc72ec4eb83b1d3f4ab0b725e777de389fd89017a2844d6cf8,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-22.png,7685e8feb08e0dbc72ec4eb83b1d3f4ab0b725e777de389fd89017a2844d6cf8,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-22-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,22,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
