timestamp_utc,frame,group,pose,attempt,source_path,raw_path,alpha_path,frame_path,contact_path,qa_json_path,decision,notes
2026-06-25T00:51:45.050859+00:00,39,turn,right-facing side view restored,1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0b869131e68871a9016a3c7b7957b0819188cb341045fd5fab.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-39-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-39-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-39.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-39-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-39-attempt-01-qa.json,candidate,prompt:prompts/frame-39-attempt-01-prompt.txt
2026-06-25T00:53:28.182677+00:00,40,chew,"sitting low, paws near mouth, chewing",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_039a488d57f5d164016a3c7bc19b248191bfd28f0b013c10db.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-40-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-40-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-40.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-40-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-40-attempt-01-qa.json,candidate,prompt:prompts/frame-40-attempt-01-prompt.txt
2026-06-25T00:55:09.059175+00:00,41,chew,"round cheek chew, paws tucked",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_013ad13b89a0ea4b016a3c7c1a273c8191bd3ee98dc0d8fc7f.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-41-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-41-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-41.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-41-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-41-attempt-01-qa.json,candidate,prompt:prompts/frame-41-attempt-01-prompt.txt
2026-06-25T00:56:35.844996+00:00,42,chew,"small bite motion, head slightly down",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0626820313da71db016a3c7c82a7dc8191a3a44549a286a050.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-42-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-42-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-42.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-42-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-42-attempt-01-qa.json,candidate,prompt:prompts/frame-42-attempt-01-prompt.txt
2026-06-25T00:57:46.522685+00:00,43,chew,"chew pause, cheeks rounded",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_02e292ba60279f66016a3c7cd15b908191950974c12a914360.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-43-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-43-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-43.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-43-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-43-attempt-01-qa.json,candidate,prompt:prompts/frame-43-attempt-01-prompt.txt
2026-06-25T00:59:46.561828+00:00,44,ground_check,"nose to floor checking ground, facing right",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_05fca2fac3fbd540016a3c7d33597c8191b079d90283ff954d.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-44-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-44-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-44.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-44-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-44-attempt-01-qa.json,rejected,prompt:prompts/frame-44-attempt-01-prompt.txt; reject: photorealistic_style
2026-06-25T01:01:14.419063+00:00,44,ground_check,"nose to floor checking ground, facing right",2,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_06bd93316c7038b7016a3c7da3400c8191804e8b8bf3e937d9.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-44-attempt-02-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-44-attempt-02-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-44.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-44-attempt-02-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-44-attempt-02-qa.json,candidate,prompt:prompts/frame-44-attempt-02-prompt.txt
2026-06-25T01:02:16.796941+00:00,45,ground_check,"front paws low, inspecting ground, facing right",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0509b65ed0a25d74016a3c7de8e808819187116413040ef7e2.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-45-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-45-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-45.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-45-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-45-attempt-01-qa.json,candidate,prompt:prompts/frame-45-attempt-01-prompt.txt
2026-06-25T01:03:45.558828+00:00,46,ground_check,"head sweeping along ground, facing right",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_088d5ef6955da926016a3c7e34599081918041bbe1fac54606.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-46-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-46-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-46.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-46-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-46-attempt-01-qa.json,candidate,prompt:prompts/frame-46-attempt-01-prompt.txt
2026-06-25T01:05:04.827260+00:00,47,ground_check,"nose down pause, facing right",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_06bbb50ff711da9b016a3c7e95e2cc81918c76a23d88c476d9.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-47-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-47-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-47.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-47-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-47-attempt-01-qa.json,candidate,prompt:prompts/frame-47-attempt-01-prompt.txt
2026-06-25T01:07:57.439127+00:00,48,alert_rest,"alert rest with head raised, facing right",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0dc211c667abea55016a3c7f2f5af4819193c8788086a9681c.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-48-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-48-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-48.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-48-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-48-attempt-01-qa.json,candidate,prompt:prompts/frame-48-attempt-01-prompt.txt
2026-06-25T01:09:07.635610+00:00,49,alert_rest,"alert ears forward, still body, facing right",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0b456e6f90088f88016a3c7f847db0819195b75c55e8d7d03f.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-49-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-49-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-49.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-49-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-49-attempt-01-qa.json,candidate,prompt:prompts/frame-49-attempt-01-prompt.txt
2026-06-25T01:10:48.722689+00:00,50,alert_rest,"upright attentive rest, facing right",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0ef7bc0c2de54849016a3c7fec0418819180a83bd93ea059e3.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-50-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-50-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-50.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-50-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-50-attempt-01-qa.json,candidate,prompt:prompts/frame-50-attempt-01-prompt.txt
2026-06-25T01:12:08.631848+00:00,51,alert_rest,"alert crouch ready to move, facing right",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_010755d7755dd88d016a3c803adcbc81918453e904c2164a4e.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-51-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-51-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-51.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-51-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-51-attempt-01-qa.json,candidate,prompt:prompts/frame-51-attempt-01-prompt.txt
2026-06-25T01:14:03.130828+00:00,52,face_groom,"front paws washing face, compact sitting pose",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0036cba64a5a394c016a3c80a734f881919bcf69c8719ef175.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-52-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-52-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-52.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-52-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-52-attempt-01-qa.json,candidate,prompt:prompts/frame-52-attempt-01-prompt.txt
2026-06-25T01:15:27.633021+00:00,53,face_groom,"one paw over cheek, compact sitting pose",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_02f27049adcbe32b016a3c8102d54c819196cd27704b95f2f2.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-53-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-53-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-53.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-53-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-53-attempt-01-qa.json,candidate,prompt:prompts/frame-53-attempt-01-prompt.txt
2026-06-25T01:17:02.504553+00:00,54,face_groom,both paws near nose grooming,1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0b4f9787444981bb016a3c814fe200819a9b78978b970d7bd1.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-54-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-54-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-54.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-54-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-54-attempt-01-qa.json,candidate,prompt:prompts/frame-54-attempt-01-prompt.txt
2026-06-25T01:19:23.285228+00:00,55,face_groom,"finishing face groom, paws lowering",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0967455464435698016a3c81da3fb0819197b14e74a86e1cf1.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-55-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-55-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-55.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-55-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-55-attempt-01-qa.json,candidate,prompt:prompts/frame-55-attempt-01-prompt.txt
2026-06-25T01:20:53.603952+00:00,56,reaction,"startled flinch, compact body, facing right",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_01bf44a7c1e50302016a3c825108dc8191bdcf47f54b3a8fc0.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-56-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-56-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-56.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-56-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-56-attempt-01-qa.json,rejected,prompt:prompts/frame-56-attempt-01-prompt.txt; reject: extra_symbol_marks
2026-06-25T01:22:18.528159+00:00,56,reaction,"startled flinch, compact body, facing right",2,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0eafa8afeaa70350016a3c82a2eb048198b30b30a564fc6624.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-56-attempt-02-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-56-attempt-02-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-56.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-56-attempt-02-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-56-attempt-02-qa.json,candidate,prompt:prompts/frame-56-attempt-02-prompt.txt
2026-06-25T01:25:25.571417+00:00,57,reaction,"quick hop reaction, all paws close to body",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0acf3b4131b8b220016a3c8326662081918a0500833609c103.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-57-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-57-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-57.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-57-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-57-attempt-01-qa.json,candidate,prompt:prompts/frame-57-attempt-01-prompt.txt
2026-06-25T01:27:06.326234+00:00,58,reaction,surprised upright tiny pose,1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_0fdd91b582981bf8016a3c83bdc1248191bea604817ad81f48.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-58-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-58-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-58.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-58-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-58-attempt-01-qa.json,candidate,prompt:prompts/frame-58-attempt-01-prompt.txt
2026-06-25T01:29:01.031340+00:00,59,reaction,"ducking reaction, low body",1,/Users/kyota/.codex/generated_images/019efc36-f49e-7400-a241-c813be169de6/ig_08a24234ea8d950a016a3c841e1a388191972685d359ae3457.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/raw/frame-59-attempt-01-raw.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/alpha/frame-59-attempt-01-alpha.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/frames/frame-59.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/contacts/frame-59-attempt-01-contact.png,docs/art-source/one-frame-method-fullrun-20260625-rescue/hamster-32-61/qa/frame-59-attempt-01-qa.json,candidate,prompt:prompts/frame-59-attempt-01-prompt.txt
