frame,action,winner_attempt,production_run_path_original,archive_run_path,prompt_path,prompt_sha256,source_imagegen_path,source_imagegen_sha256,raw_path,raw_sha256,alpha_path,alpha_sha256,winner_source_path,winner_sha256,accepted_path,accepted_sha256,source_equals_accepted,provenance_path,parent_gate_summary
10,low_slink,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-10/a01/prompt.txt,3bf52b9d124ae63676fd176e3da5c6bb6740bc276bf9d0c7c480200b14270f28,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_oYqQSWxbklHT5XCx41rjHOAV.png,e79704c43ebc87e7059b11a6880ee2b4ba6868abd27b9ada2a9692e8ee304713,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-10/a01/raw/frame-10.png,e79704c43ebc87e7059b11a6880ee2b4ba6868abd27b9ada2a9692e8ee304713,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-10/a01/alpha/frame-10.png,bb594b5dc00f9cac7817e8f9dc260deb70d18b5da7dd9089f810c25ad47dc9de,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/frames/frame-10.png,bb594b5dc00f9cac7817e8f9dc260deb70d18b5da7dd9089f810c25ad47dc9de,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-10.png,bb594b5dc00f9cac7817e8f9dc260deb70d18b5da7dd9089f810c25ad47dc9de,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-10/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
11,low_slink,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-11/a01/prompt.txt,9bf69913f21636809988e7c7624352bc76b52c166ce81ab3f170c0f3df4cefed,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_UtcU1hcuqRfu0XdjvDEVsQSA.png,1ea9bdd3914260abef01faa840124f5283fbf9306762582f1583f0d9d19ee9a9,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-11/a01/raw/frame-11.png,1ea9bdd3914260abef01faa840124f5283fbf9306762582f1583f0d9d19ee9a9,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-11/a01/alpha/frame-11.png,508d2874fb7a6f642f3dcb38d3fb045eb4baa7259a80a3eccf070ba9b8716285,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/frames/frame-11.png,508d2874fb7a6f642f3dcb38d3fb045eb4baa7259a80a3eccf070ba9b8716285,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-11.png,508d2874fb7a6f642f3dcb38d3fb045eb4baa7259a80a3eccf070ba9b8716285,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-11/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
12,scurry,a02,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-12/a02/prompt.txt,49350a6286f335e5e68cabfd418dbe8386322d64d5925b811a2b7f0240101226,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_ShzAl8EHtCg04konb3mSriD5.png,68719c25f050f564715a9d77ff594d82159ff3904d648a38b9fa88bca214da21,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-12/a02/raw/frame-12.png,68719c25f050f564715a9d77ff594d82159ff3904d648a38b9fa88bca214da21,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-12/a02/alpha/frame-12.png,0d099b99dbc788f7dbdf3b3e8d413b3b5504fde7afa1c904d6a9e6fff7978226,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/frames/frame-12.png,0d099b99dbc788f7dbdf3b3e8d413b3b5504fde7afa1c904d6a9e6fff7978226,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-12.png,0d099b99dbc788f7dbdf3b3e8d413b3b5504fde7afa1c904d6a9e6fff7978226,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-12/a02/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
13,scurry,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-13/a01/prompt.txt,ebb3823a2b46501b8c1f2da61c6c4668f19e0d459f6d29c17ad0f712f02331a0,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_9Gx7QvZbj1nfjjtqbvY11mVq.png,cbeb68432d3dfb6a6a74e296ddadc3ae2da91bf7ab2f17e6e4225e282dc3c943,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-13/a01/raw/frame-13.png,cbeb68432d3dfb6a6a74e296ddadc3ae2da91bf7ab2f17e6e4225e282dc3c943,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-13/a01/alpha/frame-13.png,e96fcc67d5838e11dde06d9f5a25711afed06136bde9c22e6797a025198c8e07,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/frames/frame-13.png,e96fcc67d5838e11dde06d9f5a25711afed06136bde9c22e6797a025198c8e07,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-13.png,e96fcc67d5838e11dde06d9f5a25711afed06136bde9c22e6797a025198c8e07,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-13/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
14,scurry,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-14/a01/prompt.txt,bd6463de168002a00f646c5d6b0f1aed3d5dbb65a2d048a94073b6406365f190,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_KkueLSKWB9Lv204e19mW1ykG.png,530c21ae12a54f9def8644b78e7a2a55cee99179f188a9f9edb2d6d3fa74f3d2,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-14/a01/raw/frame-14.png,530c21ae12a54f9def8644b78e7a2a55cee99179f188a9f9edb2d6d3fa74f3d2,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-14/a01/alpha/frame-14.png,1f76e2afd6980d8281db37ad4c8f9561d5c49a4ad3aaa46085636b80b7dae987,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/frames/frame-14.png,1f76e2afd6980d8281db37ad4c8f9561d5c49a4ad3aaa46085636b80b7dae987,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-14.png,1f76e2afd6980d8281db37ad4c8f9561d5c49a4ad3aaa46085636b80b7dae987,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-14/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
15,scurry,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-15/a01/prompt.txt,8f50bb452dca771e8b1659d8ef9042dd7df39c842cc534ecbaa284d58b8c84fa,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_1RqOHlLwu9IQTWtzdLdbxNqf.png,085a73a65e0db118b1b641912d4ae806e4e4639119d70b323aae7048244e4df6,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-15/a01/raw/frame-15.png,085a73a65e0db118b1b641912d4ae806e4e4639119d70b323aae7048244e4df6,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-15/a01/alpha/frame-15.png,a8c0e3364befa3e130a6469a62687a3476d848497c38d9493e93f5189b120ccd,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/frames/frame-15.png,a8c0e3364befa3e130a6469a62687a3476d848497c38d9493e93f5189b120ccd,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-15.png,a8c0e3364befa3e130a6469a62687a3476d848497c38d9493e93f5189b120ccd,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-08-15-20260725/attempts/frame-15/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
16,scurry,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-16/a01/prompt.txt,515c4fc40547e918dbb3c444de023533a6a529beee5fd52873b545c94300ae88,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_rqnbo8W1EuCWhNBsXDMaZZD8.png,81da78d9568e81603d476d3dbefba2302cdf78c688b3bb3c46ebb4504a37fc00,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-16/a01/raw/frame-16.png,81da78d9568e81603d476d3dbefba2302cdf78c688b3bb3c46ebb4504a37fc00,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-16/a01/alpha/frame-16.png,58bd2a46d6cdfb192625f39fe1e45e3004578afc8c733092d84fb3ed1a342c0a,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/frames/frame-16.png,58bd2a46d6cdfb192625f39fe1e45e3004578afc8c733092d84fb3ed1a342c0a,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-16.png,58bd2a46d6cdfb192625f39fe1e45e3004578afc8c733092d84fb3ed1a342c0a,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-16/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
17,scurry,a03,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-17/a03/prompt.txt,1715a1372cd7f6d301c96f5b995a0ba49792f90262c076c44eb5856fe2318b62,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_XJk3RtB20lV18l1ePzcd0hh2.png,5b71f04e995cef4ca41d851b40daf24a3742b12cde4809e1d009c99a1765642b,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-17/a03/raw/frame-17.png,5b71f04e995cef4ca41d851b40daf24a3742b12cde4809e1d009c99a1765642b,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-17/a03/alpha/frame-17.png,a6c2cb35517e691d686b8f5a166aea37b2fa07ad9f22ab34d39555c5d1639240,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/frames/frame-17.png,a6c2cb35517e691d686b8f5a166aea37b2fa07ad9f22ab34d39555c5d1639240,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-17.png,a6c2cb35517e691d686b8f5a166aea37b2fa07ad9f22ab34d39555c5d1639240,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-17/a03/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
18,scurry,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-18/a01/prompt.txt,fa54f5e3dddf5ecf9cd0214dec722d349f1dfa9e9fe778983af936a57ac595ff,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_7oyDFNtSRg4ZwONy9HGXct0Y.png,d416ebf61ee4c95b85ae76e5c0a28aef426772295dbc587e65943086b28b27f4,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-18/a01/raw/frame-18.png,d416ebf61ee4c95b85ae76e5c0a28aef426772295dbc587e65943086b28b27f4,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-18/a01/alpha/frame-18.png,f99fd087d10bf5bb32b1c8394f86549e1cee9a6eb10b3d5b74fcf4671c2eebb8,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/frames/frame-18.png,f99fd087d10bf5bb32b1c8394f86549e1cee9a6eb10b3d5b74fcf4671c2eebb8,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-18.png,f99fd087d10bf5bb32b1c8394f86549e1cee9a6eb10b3d5b74fcf4671c2eebb8,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-18/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
19,scurry,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-19/a01/prompt.txt,3ea4606ac438f5855eb3f9452a70bca95c2ba99a0276b6567c3c095a9fa24ab1,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_5NXybLjggN87upl9HILJNVCT.png,f3a0a3b1492dcc348dfc0d8cd0faedfe2e6d2b3acf86cde6c53a385e9654d312,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-19/a01/raw/frame-19.png,f3a0a3b1492dcc348dfc0d8cd0faedfe2e6d2b3acf86cde6c53a385e9654d312,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-19/a01/alpha/frame-19.png,fc930f624a7d4f522da8e545e8b9c09846337144f2b699462e7d9946a4997b72,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/frames/frame-19.png,fc930f624a7d4f522da8e545e8b9c09846337144f2b699462e7d9946a4997b72,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-19.png,fc930f624a7d4f522da8e545e8b9c09846337144f2b699462e7d9946a4997b72,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-19/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
20,sniff,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-20/a01/prompt.txt,aaf9d44c66cc9afe24d61b3d8aef0bb1cea851ba210b3bb9e2cb7791fa1e2c96,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_1rKnDttKzovghzz4RccNo1Pk.png,cb1a8334be4164a5736a8956577c013be09107a4401cf8bf6777ead60d50ff22,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-20/a01/raw/frame-20.png,cb1a8334be4164a5736a8956577c013be09107a4401cf8bf6777ead60d50ff22,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-20/a01/alpha/frame-20.png,6e10af40123842d3873a74cc3100c3085d0260518c69cef7c428baba4da90ea3,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/frames/frame-20.png,6e10af40123842d3873a74cc3100c3085d0260518c69cef7c428baba4da90ea3,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-20.png,6e10af40123842d3873a74cc3100c3085d0260518c69cef7c428baba4da90ea3,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-20/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
21,sniff,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-21/a01/prompt.txt,0262ffb935dee3d5b0f506dbf617bdeba1576c2ee94f474899d32f48e8c46977,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_5wrhem5SNwkxoX2wzlQIQVD2.png,51f4a6ae3ae9522b843e5f7f01247a83d8201d7ed6886ae0c86b507f3a52643d,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-21/a01/raw/frame-21.png,51f4a6ae3ae9522b843e5f7f01247a83d8201d7ed6886ae0c86b507f3a52643d,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-21/a01/alpha/frame-21.png,7f71ad8c1ea5c79bd7f7f009396e6c91df7d6dcd44f9b3ff8df512a4e6d16ed5,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/frames/frame-21.png,7f71ad8c1ea5c79bd7f7f009396e6c91df7d6dcd44f9b3ff8df512a4e6d16ed5,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-21.png,7f71ad8c1ea5c79bd7f7f009396e6c91df7d6dcd44f9b3ff8df512a4e6d16ed5,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-21/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
22,sniff,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-22/a01/prompt.txt,387f88d48bd51ae0680c65e029098bab31db97c6a096f5a070f2f3f40e1d1685,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_MroTQd484mpyG7Hg7T4oDhX4.png,490ceb4a6b04f0e9d1f06eb1705163f8fb566066edda3e1e4b17e4edb0fc2431,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-22/a01/raw/frame-22.png,490ceb4a6b04f0e9d1f06eb1705163f8fb566066edda3e1e4b17e4edb0fc2431,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-22/a01/alpha/frame-22.png,37b88065325caaa392a029272cad95bec5f9248d4ed453482e8ab744761f7ba7,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/frames/frame-22.png,37b88065325caaa392a029272cad95bec5f9248d4ed453482e8ab744761f7ba7,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-22.png,37b88065325caaa392a029272cad95bec5f9248d4ed453482e8ab744761f7ba7,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-22/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
23,sniff,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-23/a01/prompt.txt,b682505b4e7b2144fc3a133db2d5db8655f4e6e68f392bed0be33445ceb2c670,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_sKlIynQghV27n6YCZDkNfZKP.png,00617771f5550b435568daec8e411b4f790b83991ce5031bc95bb4f7a4b8580f,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-23/a01/raw/frame-23.png,00617771f5550b435568daec8e411b4f790b83991ce5031bc95bb4f7a4b8580f,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-23/a01/alpha/frame-23.png,b444a8aaad81162315a242d25b9c69f9ed00e991167a9a24fd02d29ef96c3286,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/frames/frame-23.png,b444a8aaad81162315a242d25b9c69f9ed00e991167a9a24fd02d29ef96c3286,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-23.png,b444a8aaad81162315a242d25b9c69f9ed00e991167a9a24fd02d29ef96c3286,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-16-23-20260725/attempts/frame-23/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
24,sniff,a01,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-24-31-20260725,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-albino-set00-oneframe-62/oneframe-coat-24-31-20260725,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-24-31-20260725/attempts/frame-24/a01/prompt.txt,2cd96c944e175b1fda0dbdc0e4cf64d53cf80670fb060f30c6d2ef05ed6465c8,C:/Users/User/.codex/generated_images/019f90f4-29ad-79d1-a72d-f5e73c495bc8/call_BuIHRROur9I2BhmcEHKnE71Y.png,3e96b9482a65ed515a41e07e14d8f73a82d9c03a36201863246831effcdb214e,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-24-31-20260725/attempts/frame-24/a01/raw/frame-24.png,3e96b9482a65ed515a41e07e14d8f73a82d9c03a36201863246831effcdb214e,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-24-31-20260725/attempts/frame-24/a01/alpha/frame-24.png,edd7ae15b05a90a982110c2587bdf998d43555b739df3a8a7722f1468a753fa7,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-24-31-20260725/frames/frame-24.png,edd7ae15b05a90a982110c2587bdf998d43555b739df3a8a7722f1468a753fa7,docs/art-source/ferret-albino/motion-source/accepted-frames/set00/frame-24.png,edd7ae15b05a90a982110c2587bdf998d43555b739df3a8a7722f1468a753fa7,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-albino-set00-oneframe-62/oneframe-coat-24-31-20260725/attempts/frame-24/a01/verdict.json,docs/art-source/ferret-albino/motion-source/qa/parent-verdict-set00.md
